index,status,video_id,title,url,duration,output_file,transcript_chars,source,note
1,saved,XDjnuUCXZaQ,How Izzy Englander Became The World's #1 Paid Hedge Fund Manager,https://www.youtube.com/watch?v=XDjnuUCXZaQ,10:18,How Izzy Englander Became The World's #1 Paid Hedge Fund Manager.md,11480,NotebookLM YouTube transcript import,
2,saved,1oJJJSzl74w,#SecretSelfmadeBillionaires0287 #IsraelEnglander from #Yeshiva to #HedgeFund Manager #WallStreet,https://www.youtube.com/watch?v=1oJJJSzl74w,8:25,#SecretSelfmadeBillionaires0287 #IsraelEnglander from #Yeshiva to #HedgeFund Manager #WallStreet.md,5879,NotebookLM YouTube transcript import,
3,saved,0jiZ07oQ5lY,Izzy Englander (Israel Englander) - Opalesque.TV interview Part 1,https://www.youtube.com/watch?v=0jiZ07oQ5lY,10:51,Izzy Englander (Israel Englander) - Opalesque.TV interview Part 1.md,1297,NotebookLM YouTube transcript import,
4,saved,y76Qt8IkM-g,Izzy Englander (Israel Englander) - Opalesque.TV interview Part 2,https://www.youtube.com/watch?v=y76Qt8IkM-g,3:27,Izzy Englander (Israel Englander) - Opalesque.TV interview Part 2.md,1296,NotebookLM YouTube transcript import,
5,saved,mAWUw580Hl4,Follow Izzy Englander The Billionaire!!,https://www.youtube.com/watch?v=mAWUw580Hl4,4:29,Follow Izzy Englander The Billionaire!!.md,3811,NotebookLM YouTube transcript import,
6,saved,aXWCSQUvnKI,The Next Hedge Fund Scandal,https://www.youtube.com/watch?v=aXWCSQUvnKI,11:48,The Next Hedge Fund Scandal.md,10443,NotebookLM YouTube transcript import,
7,saved,oHPmLN-x0pY,This is Millennium,https://www.youtube.com/watch?v=oHPmLN-x0pY,0:26,This is Millennium.md,616,NotebookLM YouTube transcript import,
8,notebooklm_import_error,W-iVpsB8Xs4,Newedge and Millennium Partners Visit the NYSE,https://www.youtube.com/watch?v=W-iVpsB8Xs4,0:49,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
9,notebooklm_import_error,DFnXJ7ImCY0,$35 billion hedge fund millennium management has hired a top trader from citigroup,https://www.youtube.com/watch?v=DFnXJ7ImCY0,1:11,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
10,notebooklm_import_error,1dt2WbPOwE8,mChats with AnnMarie Croswell,https://www.youtube.com/watch?v=1dt2WbPOwE8,0:44,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
11,notebooklm_import_error,V0kPw2WLjjQ,Untitled,https://www.youtube.com/watch?v=V0kPw2WLjjQ,,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
12,saved,GnYK4XCakuI,Robert Maltbie Jr. Of Millennium Asset Management exposes Erin Burnett to Allergen.,https://www.youtube.com/watch?v=GnYK4XCakuI,4:11,Robert Maltbie Jr. Of Millennium Asset Management exposes Erin Burnett to Allergen.md,4907,NotebookLM YouTube transcript import,
