index,status,video_id,title,url,duration,output_file,transcript_chars,source,note
1,notebooklm_import_error,Vj2sfeDbx18,Pay Off Debt or Save First? A Simple Strategy | Vanguard,https://www.youtube.com/watch?v=Vj2sfeDbx18,27:00,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
2,notebooklm_import_error,AQMcMNnswaA,Better Vantage | The asset category no one talks about,https://www.youtube.com/watch?v=AQMcMNnswaA,17:47,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
3,notebooklm_import_error,8hfisvspufQ,"Index Funds, Risk, & Compounding: Investing Basics | Vanguard",https://www.youtube.com/watch?v=8hfisvspufQ,23:32,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
4,notebooklm_import_error,bUUDMu5Xlt0,Better Vantage | The future of active management,https://www.youtube.com/watch?v=bUUDMu5Xlt0,16:29,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
5,notebooklm_import_error,eDv_sFsBohY,Investing 101: Principles for Investing Success | Vanguard,https://www.youtube.com/watch?v=eDv_sFsBohY,22:00,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
6,notebooklm_import_error,GSRorA2L_D8,Better Vantage | How Will Investing Change Over the Coming Decade?,https://www.youtube.com/watch?v=GSRorA2L_D8,16:23,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
7,notebooklm_import_error,HMr6b6s2HdA,401(k) Match + HSA Basics | Young Money Moves | Vanguard,https://www.youtube.com/watch?v=HMr6b6s2HdA,25:38,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
8,notebooklm_import_error,LG5oL7cIQNQ,Better Vantage by Vanguard | Season 2 Trailer,https://www.youtube.com/watch?v=LG5oL7cIQNQ,1:25,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
9,notebooklm_import_error,0FNKewUKIeA,Vanguard | How the Great Wealth Transfer Will Impact Women Investors,https://www.youtube.com/watch?v=0FNKewUKIeA,3:00,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
10,notebooklm_import_error,8sG9F0B4hTA,Where money questions really start | In My Finance Era (Season 2 Trailer) | Vanguard,https://www.youtube.com/watch?v=8sG9F0B4hTA,1:20,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
11,notebooklm_import_error,UsGCOHMb8Iw,Why Lower Expense Ratios Matter Over Time | Vanguard,https://www.youtube.com/watch?v=UsGCOHMb8Iw,1:30,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
12,notebooklm_import_error,ojCjkgXNZKE,Mission as a Multiplier | Vanguard at DealBook 2025,https://www.youtube.com/watch?v=ojCjkgXNZKE,10:01,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
13,notebooklm_import_error,xZLgccbioa8,How Should You Position Your Portfolio?,https://www.youtube.com/watch?v=xZLgccbioa8,1:53,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
14,notebooklm_import_error,0fPzuCq-zWc,Are Stocks Too Hot—or Just Getting Started?,https://www.youtube.com/watch?v=0fPzuCq-zWc,2:21,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
15,notebooklm_import_error,gwQW5dPrGzE,What's Ahead for the Economy—and You?,https://www.youtube.com/watch?v=gwQW5dPrGzE,2:05,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
16,notebooklm_import_error,ZJHUntn7hdo,A Look Ahead: 2026,https://www.youtube.com/watch?v=ZJHUntn7hdo,1:14,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
17,notebooklm_import_error,SdyenaLIXD0,Why we’re underweight stocks | 2026 Vanguard Economic and Market Outlook,https://www.youtube.com/watch?v=SdyenaLIXD0,1:53,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
18,notebooklm_import_error,XnchqTr4bnc,The risk of a market pullback | 2026 Vanguard Economic and Market Outlook,https://www.youtube.com/watch?v=XnchqTr4bnc,1:40,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
19,notebooklm_import_error,j12OcbQ8zF8,AI will accelerate growth | 2026 Vanguard Economic and Market Outlook,https://www.youtube.com/watch?v=j12OcbQ8zF8,1:34,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
20,notebooklm_import_error,YintGssLHTw,Celebrating 50 years of Vanguard: Voices from around the globe | Vanguard Crew Stories,https://www.youtube.com/watch?v=YintGssLHTw,1:30,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
21,notebooklm_import_error,TiwSDv8nEBk,Better Vantage by Vanguard | Beyond 60/40: Building Portfolios for the Next Decade,https://www.youtube.com/watch?v=TiwSDv8nEBk,19:19,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
22,notebooklm_import_error,850GjlFLbFI,How one lesson shaped a 14-year career | Deji Akintoye | Vanguard Crew Stories,https://www.youtube.com/watch?v=850GjlFLbFI,1:27,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
23,notebooklm_import_error,BYpZwg4wIT8,Introducing VDIG: A dividend growth ETF from Vanguard and Wellington,https://www.youtube.com/watch?v=BYpZwg4wIT8,2:23,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
24,notebooklm_import_error,8eJ_iO4YcrM,Introducing VUSG: An innovation-focused growth ETF from Vanguard and Wellington,https://www.youtube.com/watch?v=8eJ_iO4YcrM,2:44,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
25,notebooklm_import_error,tlsRqqpUfyE,Why I said yes to Vanguard: Sid Ratna’s story of purpose and pride. | Vanguard Crew Stories,https://www.youtube.com/watch?v=tlsRqqpUfyE,0:52,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
26,notebooklm_import_error,2w7bafkSRa8,Introducing VUSV: A value-oriented active ETF from Vanguard and Wellington,https://www.youtube.com/watch?v=2w7bafkSRa8,2:34,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
27,notebooklm_import_error,KVkdq22af4o,"Better Vantage by Vanguard | Real Talk About Private Equity: Truth, Trends, and Tradeoffs",https://www.youtube.com/watch?v=KVkdq22af4o,20:43,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
28,notebooklm_import_error,WJSIXk1SnIU,Behavioral Economics meets purpose: Paulo Costa on empowering investors | Vanguard Crew Stories,https://www.youtube.com/watch?v=WJSIXk1SnIU,1:06,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
29,notebooklm_import_error,VPWSKPx3O2k,Vanguard and Wellington leaders discuss active equity ETF collaboration,https://www.youtube.com/watch?v=VPWSKPx3O2k,2:03,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
30,notebooklm_import_error,VSnMlmaKLOc,Vanguard Investor Choice: Empowering Investors at Every Kitchen Table,https://www.youtube.com/watch?v=VSnMlmaKLOc,0:31,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
31,notebooklm_import_error,34sqDIcfb5g,Better Vantage by Vanguard | Investing Without Blind Spots,https://www.youtube.com/watch?v=34sqDIcfb5g,16:11,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
32,notebooklm_import_error,BPYgCBCtQig,Authentic leadership: Leticia Williams on staying human at work. | Vanguard Crew Stories,https://www.youtube.com/watch?v=BPYgCBCtQig,1:00,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
33,notebooklm_import_error,pdrXxY-oDYM,Behind the lens: Steve Mohl’s reflections on Vanguard and John Bogle | Vanguard Crew Stories,https://www.youtube.com/watch?v=pdrXxY-oDYM,1:15,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
34,notebooklm_import_error,ssUK-rmQmOI,Better Vantage by Vanguard | Is International Diversification Worth It?,https://www.youtube.com/watch?v=ssUK-rmQmOI,20:25,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
35,notebooklm_import_error,HSjaq_fpQAc,Better Vantage by Vanguard | Tax-Saving Strategies for Savvy Investors,https://www.youtube.com/watch?v=HSjaq_fpQAc,20:29,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
36,notebooklm_import_error,KWPBCXjBPLA,Discipline that Delivers: Institutional-quality funds for every investor,https://www.youtube.com/watch?v=KWPBCXjBPLA,0:31,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
37,notebooklm_import_error,vR8kffzeslU,Better Vantage by Vanguard | From Paychecks to Purpose: Retirement Unpacked,https://www.youtube.com/watch?v=vR8kffzeslU,19:01,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
38,notebooklm_import_error,qx1n1SgDMkY,Vanguard India Technology Center Launch,https://www.youtube.com/watch?v=qx1n1SgDMkY,1:58,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
39,notebooklm_import_error,DadGS7CfwUo,Students and Early Career: Vanguard Specialty Programs,https://www.youtube.com/watch?v=DadGS7CfwUo,4:04,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
40,notebooklm_import_error,YThjAu0d8BI,Better Vantage by Vanguard | A New Era for Fixed Income,https://www.youtube.com/watch?v=YThjAu0d8BI,14:35,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
41,notebooklm_import_error,JIIT8btEZJ8,Better Vantage by Vanguard | Investing in the Age of AI,https://www.youtube.com/watch?v=JIIT8btEZJ8,14:50,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
42,notebooklm_import_error,C3Wpn9-L8MY,Better Vantage by Vanguard | Official Trailer,https://www.youtube.com/watch?v=C3Wpn9-L8MY,1:09,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
43,notebooklm_import_error,YOO4hZTQBu8,What is an emergency fund? In My Finance Era | Vanguard,https://www.youtube.com/watch?v=YOO4hZTQBu8,14:41,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
44,notebooklm_import_error,wGxRuTWqc6A,Discipline that delivers: Helping employees build a healthy financial future,https://www.youtube.com/watch?v=wGxRuTWqc6A,0:16,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
45,notebooklm_import_error,8tBA4leIeck,Discipline that delivers: Improving employees’ financial well-being,https://www.youtube.com/watch?v=8tBA4leIeck,0:31,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
46,notebooklm_import_error,50Lfbb_4xY8,How much should I save? In My Finance Era | Vanguard,https://www.youtube.com/watch?v=50Lfbb_4xY8,15:17,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
47,notebooklm_import_error,8gia0VmVZE8,Employee Insights I Vanguard Fixed Income,https://www.youtube.com/watch?v=8gia0VmVZE8,2:43,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
48,notebooklm_import_error,hw46P0MzFGo,Explore Active Fixed Income Perspectives: Q3 2025 | Vanguard,https://www.youtube.com/watch?v=hw46P0MzFGo,1:49,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
49,notebooklm_import_error,MdLnG3JgMxY,What is APY (annual percentage yield): In My Finance Era | Vanguard,https://www.youtube.com/watch?v=MdLnG3JgMxY,10:51,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
50,notebooklm_import_error,KWqHBYtThM8,Enjoy the ride: Tax Efficient retirement | Vanguard Advice,https://www.youtube.com/watch?v=KWqHBYtThM8,1:03,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
51,notebooklm_import_error,d9lxk_g6Cw0,Active investing with Vanguard Advice,https://www.youtube.com/watch?v=d9lxk_g6Cw0,0:59,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
52,notebooklm_import_error,vL5yHb-RgoE,The Value of Advice,https://www.youtube.com/watch?v=vL5yHb-RgoE,1:04,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
53,notebooklm_import_error,vTvto5La7Yw,The Role of an Advisor,https://www.youtube.com/watch?v=vTvto5La7Yw,0:56,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
54,notebooklm_import_error,V_TpMRacl24,"Students and Early Career: Meet Max Z., Vanguard Data & Analytics Advanced Development Program (ADP)",https://www.youtube.com/watch?v=V_TpMRacl24,1:08,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
55,notebooklm_import_error,r3ikiOGRl7U,Maximize Your Savings: In My Finance Era | Vanguard,https://www.youtube.com/watch?v=r3ikiOGRl7U,15:20,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
56,notebooklm_import_error,Wy4fKMru2XI,"Students and Early Career: Meet Allie T., Vanguard Financial Advisor Development Program (FADP)",https://www.youtube.com/watch?v=Wy4fKMru2XI,1:07,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
57,notebooklm_import_error,64J6IyhBY2c,"Students and Early Career: Meet Christina M., Vanguard Technology Leadership Program (TLP)",https://www.youtube.com/watch?v=64J6IyhBY2c,1:09,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
58,notebooklm_import_error,T641JWRhgZk,Tax-loss Harvesting | Vanguard Advice,https://www.youtube.com/watch?v=T641JWRhgZk,1:02,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
59,notebooklm_import_error,CdPQK7gSczY,How to Save Money: In My Finance Era | Vanguard,https://www.youtube.com/watch?v=CdPQK7gSczY,10:04,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
60,notebooklm_import_error,pVHIneZxdfI,"Students and Early Career: Meet John L., Vanguard Emerging Development Leadership Program (ELDP)",https://www.youtube.com/watch?v=pVHIneZxdfI,1:13,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
61,notebooklm_import_error,cD0ibu_kYnU,"Students and Early Career: Meet Kevin V., Vanguard Investment Management Development Program (IMDP)",https://www.youtube.com/watch?v=cD0ibu_kYnU,1:01,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
62,notebooklm_import_error,-QJMxu5kRes,"Students and Early Career: Meet Nishant S., Vanguard Technology Leadership Program (TLP)",https://www.youtube.com/watch?v=-QJMxu5kRes,1:14,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
63,notebooklm_import_error,k0ebtYYwySw,Investor Choice: A voice for investors,https://www.youtube.com/watch?v=k0ebtYYwySw,1:20,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
64,notebooklm_import_error,eZwL7GbnQ_w,How Vanguard funds vote proxies,https://www.youtube.com/watch?v=eZwL7GbnQ_w,1:13,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
65,notebooklm_import_error,wL4evi67UNo,What is proxy voting?,https://www.youtube.com/watch?v=wL4evi67UNo,1:36,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
66,notebooklm_import_error,hRAmC8lh9Wo,Core-Plus Bond ETF Explained | Vanguard,https://www.youtube.com/watch?v=hRAmC8lh9Wo,1:32,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
67,notebooklm_import_error,2ZaI-G0Tn0s,Inside the Core Bond ETF: A Closer Look at Management Strategy | Vanguard,https://www.youtube.com/watch?v=2ZaI-G0Tn0s,1:07,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
68,notebooklm_import_error,uX8VGOAXBpU,"A Look Ahead: 2025 | Money markets, CDs, and Cash Plus",https://www.youtube.com/watch?v=uX8VGOAXBpU,2:30,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
69,notebooklm_import_error,Gozjc0lRhQc,A Look Ahead: 2025 | Mutual funds vs. ETFs,https://www.youtube.com/watch?v=Gozjc0lRhQc,2:39,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
70,notebooklm_import_error,wJ0WRub0Bf8,A Look Ahead: 2025 | Value of Vanguard Advice,https://www.youtube.com/watch?v=wJ0WRub0Bf8,1:44,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
