index,video_id,title,url,duration,upload_date
1,uK7dETASXsc,Ghost Patterns – D.E. Shaw’s Quant Strategy Explained,https://www.youtube.com/watch?v=uK7dETASXsc,7:41,
2,L2hg0ES_Qx0,DeShaw Desis,https://www.youtube.com/watch?v=L2hg0ES_Qx0,5:07,
3,vHJcEQSONRk,#SecretSelfmadeBillionaires0306 #DavidShaw #MathGenius #QuantKing #&Research #HedgeFund #StanfordU,https://www.youtube.com/watch?v=vHJcEQSONRk,7:30,
4,z7-eYt3m6-M,Inside quant trading,https://www.youtube.com/watch?v=z7-eYt3m6-M,2:49,
5,GdlO8MwLGy0,"2016 National Lecturer with David E. Shaw, PhD",https://www.youtube.com/watch?v=GdlO8MwLGy0,3:51,
6,qE2bFl3um-M,DE Shaw & Co. Recruitment Process,https://www.youtube.com/watch?v=qE2bFl3um-M,4:50,
7,7l0cURDYT5s,Zack on Culture & Colleagues (The D. E. Shaw Group),https://www.youtube.com/watch?v=7l0cURDYT5s,1:13,
8,U7CJqfMGR58,Marianna on Work & Process (The D. E. Shaw Group),https://www.youtube.com/watch?v=U7CJqfMGR58,1:02,
9,vfG4yzjV5ZQ,"Fireside Chat: Pedro Domingos, Head of Machine Learning, DE Shaw (FirstMark's Data Driven NYC)",https://www.youtube.com/watch?v=vfG4yzjV5ZQ,39:29,
10,Ve5xdqoh1bs,New Architectures for a New Biology,https://www.youtube.com/watch?v=Ve5xdqoh1bs,1:23:35,
11,nMzRxeSKrvs,David Shaw Talk,https://www.youtube.com/watch?v=nMzRxeSKrvs,1:17:46,
12,ceQ6Kqz8VoY,Archive: High Speed Protein Simulations with Anton,https://www.youtube.com/watch?v=ceQ6Kqz8VoY,58:29,
13,PGqCeSjNuTY,Anton: A Special-Purpose Machine That Achieves a Hundred-Fold Speedup in Biomolecular Simulations,https://www.youtube.com/watch?v=PGqCeSjNuTY,1:20:35,
14,OK1POuFOH2Y,3D SIG Keynote: Long molecular... - David E. Shaw - Special Interest Groups (SIGs) - ISMB 2016,https://www.youtube.com/watch?v=OK1POuFOH2Y,1:35:37,
15,G4czdUqBbRM,NEXTracker & D. E. Shaw Co-Present at Bloomberg New Energy Finance Summit,https://www.youtube.com/watch?v=G4czdUqBbRM,9:06,
