index,video_id,title,url,duration,upload_date
1,DW9zQ8Hz6gQ,How quant trading strategies are developed and tested w/ Ernie Chan,https://www.youtube.com/watch?v=DW9zQ8Hz6gQ,1:00:39,
2,lsvTJAfJKsM,The Challenges of Financial Data Science and Machine Learning w/Dr Ernest Chan,https://www.youtube.com/watch?v=lsvTJAfJKsM,1:02:22,
3,nBy7b_oZ7mE,“Predicting profitability using machine learning” – Ernie Chan,https://www.youtube.com/watch?v=nBy7b_oZ7mE,53:22,
4,BhaJVZNpL4M,Financial Machine Learning - A Practitioner’s Perspective by Dr. Ernest Chan,https://www.youtube.com/watch?v=BhaJVZNpL4M,57:32,
5,pLslJHWpIiQ,AI For Trading Forex (What You Can & Can't Do!) - Ernest Chan,https://www.youtube.com/watch?v=pLslJHWpIiQ,39:53,
6,72aEDjwGMr8,Machine Learning for Quantitative Trading Webinar with Dr. Ernie Chan,https://www.youtube.com/watch?v=72aEDjwGMr8,56:48,
7,Wq-5pnceeLI,Interview With A Legend In Algorithmic Trading Dr. Ernie Chan,https://www.youtube.com/watch?v=Wq-5pnceeLI,1:11:01,
8,zO_6GcKpRJ0,"""The Peculiarities of Volatility"" by Dr  Ernest Chan",https://www.youtube.com/watch?v=zO_6GcKpRJ0,42:52,
9,SNxHi7xYtZg,"012 Ernest Chan on quantitative trading, drawdown, automated trading and more [AUDIO ONLY]",https://www.youtube.com/watch?v=SNxHi7xYtZg,49:05,
10,sFwyS-L-aDE,Must-Watch: Dr. Ernest Chan’s Ultimate Guide to Mean Reversion Trading!,https://www.youtube.com/watch?v=sFwyS-L-aDE,48:44,
11,UD92QBqA8Eo,"""Optimizing Trading Strategies without Overfitting"" by Dr. Ernest Chan - QuantCon 2018",https://www.youtube.com/watch?v=UD92QBqA8Eo,46:18,
12,NBDh7fvN53g,Ernest Chan - Machine Learning and Trading Strategies,https://www.youtube.com/watch?v=NBDh7fvN53g,1:02:17,
13,2-5HYJ0HhyQ,"E P Chan: Improving Trading Strategies with Machine Learning, Feature Selection 20210318",https://www.youtube.com/watch?v=2-5HYJ0HhyQ,1:22:11,
14,FXcFch695XY,The Mysteries and Makings of Machine Learning with Dr. Ernie Chan of QTS Cap,https://www.youtube.com/watch?v=FXcFch695XY,1:10:47,
15,zoopV2teoys,Keys to Success in Algorithmic Trading | Podcast | Dr. E.P. Chan,https://www.youtube.com/watch?v=zoopV2teoys,11:04,
16,3x1-ye7mHxw,How Not to Use Machine Learning in Trading by Dr. Ernest P. Chan,https://www.youtube.com/watch?v=3x1-ye7mHxw,24:03,
17,fPTX63HLrgc,Quantitative Trading and Winning as a Retail Trader - Ernest Chan,https://www.youtube.com/watch?v=fPTX63HLrgc,1:03:06,
18,m7IPbPg_ME8,"""Beware of Low Frequency Data"" by Ernest Chan",https://www.youtube.com/watch?v=m7IPbPg_ME8,45:59,
19,HDkkQN9P9jQ,Dr. Ernest Chan - Tail Reaper (S3E5),https://www.youtube.com/watch?v=HDkkQN9P9jQ,49:14,
20,XMjsF5y3Oe4,How to Become a Successful Quant Trader | Dr Ernest Chan | Algo Trading Week Day 1,https://www.youtube.com/watch?v=XMjsF5y3Oe4,56:57,
21,5G7YdjnRvVI,Mean Reversion Trading Explained by Dr. Ernest Chan – Take Control of Your Trades!,https://www.youtube.com/watch?v=5G7YdjnRvVI,1:04:17,
22,NcI659Wmrb4,Mean Reversion Trading Strategies  | Quantra courses | Dr. Ernest P. Chan,https://www.youtube.com/watch?v=NcI659Wmrb4,3:54,
23,akrWQxUqjq8,The Do's and Don't's of Quant Trading,https://www.youtube.com/watch?v=akrWQxUqjq8,59:23,
