index,video_id,title,url,duration,upload_date
1,yg8IwN2YSPY,How The Godfather of Hedge Funds Went T*ts Up,https://www.youtube.com/watch?v=yg8IwN2YSPY,9:14,
2,8gOE71qwmZ4,Lessons From Julian Robertson's Tiger Management and The Archegos Chaos,https://www.youtube.com/watch?v=8gOE71qwmZ4,6:52,
3,z8yxRt2Atfk,#SecretsSelfmadeBillionaires0673 JulianRobertson TigerFund&TigerCubs,https://www.youtube.com/watch?v=z8yxRt2Atfk,5:25,
4,AsposEFoeCs,Watch CNBC's full interview with billionaire investor Julian Robertson,https://www.youtube.com/watch?v=AsposEFoeCs,20:04,
5,-3UV5cCQ9YA,Julian Robertson on CNBC,https://www.youtube.com/watch?v=-3UV5cCQ9YA,10:43,
6,hgbYIA6BIwU,Julian Robertson - Opalesque.TV interview Part 1,https://www.youtube.com/watch?v=hgbYIA6BIwU,6:59,
7,S95xknkd4n4,Julian Robertson - Opalesque.TV interview Part 2,https://www.youtube.com/watch?v=S95xknkd4n4,5:42,
8,apco3D5B_7A,"Julian Robertson, Founder & Former CEO - Tiger Management",https://www.youtube.com/watch?v=apco3D5B_7A,6:51,
9,zRuPhB-2PUE,20081013 Julian Robertson calls poor economy for 10-15 yrs,https://www.youtube.com/watch?v=zRuPhB-2PUE,5:33,
10,lV_KNHcYlAc,Golf Getaway at Kauri Cliffs-Interview with owner Julian Robertson,https://www.youtube.com/watch?v=lV_KNHcYlAc,3:13,
11,JWkpXfKjWjA,Julian Robertson Receives 2017 Carnegie Medal of Philanthropy,https://www.youtube.com/watch?v=JWkpXfKjWjA,3:23,
12,mtRVAXiFxYM,Robertson Says Buy `Curve Caps' to Hedge Rate Hikes: Video,https://www.youtube.com/watch?v=mtRVAXiFxYM,3:45,
13,jnUQ1vYTVwA,Julian Robertson: Banks are in terrific shape,https://www.youtube.com/watch?v=jnUQ1vYTVwA,3:27,
14,RjN9RjyoL2o,"Tom Purcell, Former CIO of Viking Global Investors, a Tiger Cub Hedge Fund, on Investing and Markets",https://www.youtube.com/watch?v=RjN9RjyoL2o,48:15,
