index,video_id,title,url,duration,upload_date
1,XDjnuUCXZaQ,How Izzy Englander Became The World's #1 Paid Hedge Fund Manager,https://www.youtube.com/watch?v=XDjnuUCXZaQ,10:18,
2,1oJJJSzl74w,#SecretSelfmadeBillionaires0287 #IsraelEnglander from #Yeshiva to #HedgeFund Manager #WallStreet,https://www.youtube.com/watch?v=1oJJJSzl74w,8:25,
3,0jiZ07oQ5lY,Izzy Englander (Israel Englander) - Opalesque.TV interview Part 1,https://www.youtube.com/watch?v=0jiZ07oQ5lY,10:51,
4,y76Qt8IkM-g,Izzy Englander (Israel Englander) - Opalesque.TV interview Part 2,https://www.youtube.com/watch?v=y76Qt8IkM-g,3:27,
5,mAWUw580Hl4,Follow Izzy Englander The Billionaire!!,https://www.youtube.com/watch?v=mAWUw580Hl4,4:29,
6,aXWCSQUvnKI,The Next Hedge Fund Scandal,https://www.youtube.com/watch?v=aXWCSQUvnKI,11:48,
7,oHPmLN-x0pY,This is Millennium,https://www.youtube.com/watch?v=oHPmLN-x0pY,0:26,
8,W-iVpsB8Xs4,Newedge and Millennium Partners Visit the NYSE,https://www.youtube.com/watch?v=W-iVpsB8Xs4,0:49,
9,DFnXJ7ImCY0,$35 billion hedge fund millennium management has hired a top trader from citigroup,https://www.youtube.com/watch?v=DFnXJ7ImCY0,1:11,
10,1dt2WbPOwE8,mChats with AnnMarie Croswell,https://www.youtube.com/watch?v=1dt2WbPOwE8,0:44,
11,V0kPw2WLjjQ,Untitled,https://www.youtube.com/watch?v=V0kPw2WLjjQ,,
12,GnYK4XCakuI,Robert Maltbie Jr. Of Millennium Asset Management exposes Erin Burnett to Allergen.,https://www.youtube.com/watch?v=GnYK4XCakuI,4:11,
