index,video_id,title,url,duration,upload_date
1,o_mPHT7zUew,Cracking the Code: Strategies for Efficiently Reading 50 Neuroscience Papers in a Week,https://www.youtube.com/watch?v=o_mPHT7zUew,,
2,4W77W2oqKCA,The Einstein Method for 24 Hours - Maximizing Your Learning Potential,https://www.youtube.com/watch?v=4W77W2oqKCA,,
3,L0GNdm5xAFs,My Literature Review Workflow - Read over 200 Papers,https://www.youtube.com/watch?v=L0GNdm5xAFs,,
4,2--4z30eI3A,5 Tools to Optimise Studying - PhD student,https://www.youtube.com/watch?v=2--4z30eI3A,,
5,FnL0L6Wljxc,Structure Over Chaos | How to Self-Learn Like a PhD Student,https://www.youtube.com/watch?v=FnL0L6Wljxc,,
6,URiunPLUlkQ,Reading over Infinite Scrolling - How to Read like An Academic,https://www.youtube.com/watch?v=URiunPLUlkQ,,
7,8SDZMY0ssk4,Tracking over Consuming - Journaling like a PhD Student,https://www.youtube.com/watch?v=8SDZMY0ssk4,,
8,1pXJZ8mg4wk,Teach Yourself Anything - How to Study like a PhD student,https://www.youtube.com/watch?v=1pXJZ8mg4wk,,
9,6gjzCrOFETE,How to Research Any Topic - Deep-Dive like a PhD Student,https://www.youtube.com/watch?v=6gjzCrOFETE,,
10,tn4wEqRE32g,Crafting over Comparing | Study like a PhD Student 2026,https://www.youtube.com/watch?v=tn4wEqRE32g,,
