index,video_id,title,url,duration,upload_date
1,XsXOLZ9U7jI,In Pursuit of the Perfect Porfolio: William F. Sharpe,https://www.youtube.com/watch?v=XsXOLZ9U7jI,49:39,
2,pGIzygsvqck,There Are No Shortcuts in Investing: Nobel Laureate William Sharpe,https://www.youtube.com/watch?v=pGIzygsvqck,1:35:15,
3,PfVaOn9W3mo,Masters of Finance: William F. Sharpe,https://www.youtube.com/watch?v=PfVaOn9W3mo,25:17,
4,E-f7ZebbCQU,RISE Lecture Series -- Nobel Laureate William F. Sharpe (Stanford University),https://www.youtube.com/watch?v=E-f7ZebbCQU,1:11:59,
5,-oqCplqRspY,Interview: William Sharpe,https://www.youtube.com/watch?v=-oqCplqRspY,13:59,
6,sKVqmqLQe38,EFMA 2011 Keynote Address - Professor William F. Sharpe,https://www.youtube.com/watch?v=sKVqmqLQe38,51:29,
7,hLc1TmACXgA,William F  Sharpe   Interview,https://www.youtube.com/watch?v=hLc1TmACXgA,33:08,
8,4L2hF-p0hRE,2015 Wharton-Jacobs Levy Prize: William Sharpe,https://www.youtube.com/watch?v=4L2hF-p0hRE,40:25,
9,KXIaHED-DIY,William Sharpe Iseo Summer School 20 giugno 2013,https://www.youtube.com/watch?v=KXIaHED-DIY,1:18:21,
10,DkIstHOuY_E,Lecture with prof William Sharpe Iseo Summer School 20 giugno 2013,https://www.youtube.com/watch?v=DkIstHOuY_E,38:27,
