index,video_id,title,url,duration,upload_date
1,Nt4PbfA4nJE,5 Things Experts don't tell you about doing a PhD,https://www.youtube.com/watch?v=Nt4PbfA4nJE,,
2,7mAgA28HWxE,5 Magical Apps for PhD Students,https://www.youtube.com/watch?v=7mAgA28HWxE,,
3,Mt3WIn-OhPA,Get more done without spending more time - PhD student,https://www.youtube.com/watch?v=Mt3WIn-OhPA,,
4,EXALI6jFu6E,How To Read Papers Fast & Effectively - PhD student,https://www.youtube.com/watch?v=EXALI6jFu6E,,
5,SulHJ1SIM_g,"Productivity, Motivation and Hardships - Q&A with a Computational Neuroscience Graduate Student",https://www.youtube.com/watch?v=SulHJ1SIM_g,,
6,24SAYxR7X94,How to Optimize for Peak Study Performance - PhD student,https://www.youtube.com/watch?v=24SAYxR7X94,,
7,mii3RO0SVfo,How to Read and Take Notes Effectively - PhD Student,https://www.youtube.com/watch?v=mii3RO0SVfo,,
8,3zq57Qt50IM,How to Self Study Technical Subjects - PhD Student,https://www.youtube.com/watch?v=3zq57Qt50IM,,
9,IlCr_eBSFAE,The Secret to Effortless Programming: How to Achieve Flow State,https://www.youtube.com/watch?v=IlCr_eBSFAE,,
10,5CfG9mlriW8,The Best Studying Skills No One Ever Taught you,https://www.youtube.com/watch?v=5CfG9mlriW8,,
11,Um1zEsLGd28,Crafting a Stellar Discussion from Nothing,https://www.youtube.com/watch?v=Um1zEsLGd28,,
12,lSZBdbUc2lk,A Scientist's Guide to Writing,https://www.youtube.com/watch?v=lSZBdbUc2lk,,
13,Cv262mV4Mig,How To Read Papers Effectively 2026 | Scanning like a Scientist,https://www.youtube.com/watch?v=Cv262mV4Mig,,
14,-IzWIf4dAjg,Learning over Content Consuming | Studying like a PhD,https://www.youtube.com/watch?v=-IzWIf4dAjg,,
15,fXlSMBD8jr8,Questions over Assumptions | Note-Taking like a PhD student,https://www.youtube.com/watch?v=fXlSMBD8jr8,,
16,zLTHmUmpDKQ,Observation over Distraction | Write like a PhD Student,https://www.youtube.com/watch?v=zLTHmUmpDKQ,,
17,owaQUui_uWo,Discovery over Content Consuming | Working like a Scientist,https://www.youtube.com/watch?v=owaQUui_uWo,,
18,FnL0L6Wljxc,Structure Over Chaos | How to Self-Learn Like a PhD Student,https://www.youtube.com/watch?v=FnL0L6Wljxc,,
19,URiunPLUlkQ,Reading over Infinite Scrolling - How to Read like An Academic,https://www.youtube.com/watch?v=URiunPLUlkQ,,
20,8SDZMY0ssk4,Tracking over Consuming - Journaling like a PhD Student,https://www.youtube.com/watch?v=8SDZMY0ssk4,,
21,1pXJZ8mg4wk,Teach Yourself Anything - How to Study like a PhD student,https://www.youtube.com/watch?v=1pXJZ8mg4wk,,
22,6gjzCrOFETE,How to Research Any Topic - Deep-Dive like a PhD Student,https://www.youtube.com/watch?v=6gjzCrOFETE,,
23,tn4wEqRE32g,Crafting over Comparing | Study like a PhD Student 2026,https://www.youtube.com/watch?v=tn4wEqRE32g,,
