index,status,video_id,title,url,duration,output_file,transcript_chars,source,note
1,saved,c1OoWdqbKdg,Principles: Life and Work | Ray Dalio | Talks at Google,https://www.youtube.com/watch?v=c1OoWdqbKdg,1:37:13,Principles- Life and Work - Ray Dalio - Talks at Google.md,82245,NotebookLM YouTube transcript import,
2,saved,HXbsVbFAczg,How to build a company where the best ideas win | Ray Dalio,https://www.youtube.com/watch?v=HXbsVbFAczg,16:34,How to build a company where the best ideas win - Ray Dalio.md,14216,NotebookLM YouTube transcript import,
3,saved,d5IWZsoK8Jw,"Ray Dalio on inflation, the US-China standoff, his new book. and why nations succeed and fail",https://www.youtube.com/watch?v=d5IWZsoK8Jw,34:18,"Ray Dalio on inflation, the US-China standoff, his new book. and why nations succeed and fail.md",26522,NotebookLM YouTube transcript import,
4,saved,KLdYfEIX8e0,Ray Dalio on How He’s Seeing the World Right Now,https://www.youtube.com/watch?v=KLdYfEIX8e0,18:31,Ray Dalio on How He’s Seeing the World Right Now.md,18061,NotebookLM YouTube transcript import,
5,saved,AjeQ345GW64,Ray Dalio: It's a 'fool's journey' to try to time the market,https://www.youtube.com/watch?v=AjeQ345GW64,4:31,Ray Dalio- It's a 'fool's journey' to try to time the market.md,4405,NotebookLM YouTube transcript import,
6,saved,MPNTRJxbq_w,"Ray Dalio on Evergrande, China, Bitcoin and the Fed",https://www.youtube.com/watch?v=MPNTRJxbq_w,19:24,"Ray Dalio on Evergrande, China, Bitcoin and the Fed.md",16223,NotebookLM YouTube transcript import,
7,saved,X2ag_mfUgBU,Is the stock market in a bubble? | Ray Dalio | June 2021,https://www.youtube.com/watch?v=X2ag_mfUgBU,9:10,Is the stock market in a bubble- - Ray Dalio - June 2021.md,7796,NotebookLM YouTube transcript import,
8,saved,cJ82qABNWQA,"Billionaire Ray Dalio discusses the stock market, stimulus, bitcoin, China, and taxing the wealthy",https://www.youtube.com/watch?v=cJ82qABNWQA,33:37,"Billionaire Ray Dalio discusses the stock market, stimulus, bitcoin, China, and taxing the wealthy.md",26378,NotebookLM YouTube transcript import,
9,saved,NpozSuoNqYA,"HE Al Mubarak, Ray Dalio, Larry Fink, Stephen Schwarzman, David Solomon and More - #FII5",https://www.youtube.com/watch?v=NpozSuoNqYA,1:10:06,"HE Al Mubarak, Ray Dalio, Larry Fink, Stephen Schwarzman, David Solomon and More - #FII5.md",56744,NotebookLM YouTube transcript import,
10,saved,Jz_PzdVJxB0,Ray Dalio on a Lifetime of Principles,https://www.youtube.com/watch?v=Jz_PzdVJxB0,48:14,Ray Dalio on a Lifetime of Principles.md,39829,NotebookLM YouTube transcript import,
11,saved,0XKG2hdu2qg,Ray Dalio interviews on Yahoo Finance: SuperCut,https://www.youtube.com/watch?v=0XKG2hdu2qg,1:10:27,Ray Dalio interviews on Yahoo Finance- SuperCut.md,56634,NotebookLM YouTube transcript import,
12,saved,CVWAxZU89Ys,Ray Dalio on Changing World Order: Current Economic & Geopolitical Challenges | #𝐒𝐀𝐋𝐓𝐍𝐘,https://www.youtube.com/watch?v=CVWAxZU89Ys,40:09,Ray Dalio on Changing World Order- Current Economic & Geopolitical Challenges - #SALTNY.md,36566,NotebookLM YouTube transcript import,
13,saved,Y1OpbDWp8KY,Principles for Success from Ray Dalio: Founder of the World’s Largest Hedge Fund,https://www.youtube.com/watch?v=Y1OpbDWp8KY,1:06:16,Principles for Success from Ray Dalio- Founder of the World’s Largest Hedge Fund.md,56650,NotebookLM YouTube transcript import,
14,saved,K9D0ElcV8DA,"Ray Dalio on Investing, Management, and the Changing World Order | Conversations with Tyler",https://www.youtube.com/watch?v=K9D0ElcV8DA,1:08:28,"Ray Dalio on Investing, Management, and the Changing World Order - Conversations with Tyler.md",51370,NotebookLM YouTube transcript import,
15,saved,4vy0iKiRrLk,Ray Dalio: The Changing World Order,https://www.youtube.com/watch?v=4vy0iKiRrLk,29:21,Ray Dalio- The Changing World Order.md,25210,NotebookLM YouTube transcript import,
16,saved,d25_QbLa0BY,The KEY PRINCIPLES For Building A Life Of WEALTH & SUCCESS | Ray Dalio,https://www.youtube.com/watch?v=d25_QbLa0BY,1:02:47,The KEY PRINCIPLES For Building A Life Of WEALTH & SUCCESS - Ray Dalio.md,58563,NotebookLM YouTube transcript import,
17,saved,KBLb0H3A1CY,"Ray Dalio, Founder and Chairman, Bridgewater Associates",https://www.youtube.com/watch?v=KBLb0H3A1CY,58:40,"Ray Dalio, Founder and Chairman, Bridgewater Associates.md",48814,NotebookLM YouTube transcript import,
18,notebooklm_import_error,Mh0vEaac78U,Bridgewater’s Ray Dalio Discusses the Impact of China’s Growth on the World Economy,https://www.youtube.com/watch?v=Mh0vEaac78U,31:33,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
19,saved,wpvezfxQnTo,Full interview with billionaire investor Ray Dalio | Managing Asia,https://www.youtube.com/watch?v=wpvezfxQnTo,25:17,Full interview with billionaire investor Ray Dalio - Managing Asia.md,22118,NotebookLM YouTube transcript import,
20,notebooklm_import_error,Xa2TrSYCJI4,[Private video],https://www.youtube.com/watch?v=Xa2TrSYCJI4,,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
21,saved,M95m2EFb7IQ,"Ray Dalio: Principles, the Economic Machine, AI & the Arc of Life | Lex Fridman Podcast #54",https://www.youtube.com/watch?v=M95m2EFb7IQ,1:30:20,"Ray Dalio- Principles, the Economic Machine, AI & the Arc of Life - Lex Fridman Podcast #54.md",76945,NotebookLM YouTube transcript import,
22,notebooklm_import_error,hFk7CeuNgQU,"Ray Dalio & India’s PM Narendra Modi Discuss Meditation, the World, and India",https://www.youtube.com/watch?v=hFk7CeuNgQU,23:04,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
23,saved,I0G_otb3iig,How to Evaluate Talent and Make Decisions with Ray Dalio,https://www.youtube.com/watch?v=I0G_otb3iig,37:17,How to Evaluate Talent and Make Decisions with Ray Dalio.md,31997,NotebookLM YouTube transcript import,
24,saved,BnNCVfo3G-o,"Ray Dalio's introspective look at financial world order, inequality and capitalism: Full interview",https://www.youtube.com/watch?v=BnNCVfo3G-o,36:21,"Ray Dalio's introspective look at financial world order, inequality and capitalism- Full interview.md",30477,NotebookLM YouTube transcript import,
25,saved,yrxYhv2O3wU,What coronavirus means for the global economy | Ray Dalio,https://www.youtube.com/watch?v=yrxYhv2O3wU,52:41,What coronavirus means for the global economy - Ray Dalio.md,41952,NotebookLM YouTube transcript import,
26,saved,5C43i3yclec,Hedge Fund Legend Ray Dalio On The Economy,https://www.youtube.com/watch?v=5C43i3yclec,24:56,Hedge Fund Legend Ray Dalio On The Economy.md,22832,NotebookLM YouTube transcript import,
27,saved,-uppC-OBcss,Bridgewater Associates Founder Ray Dalio on reforming capitalism,https://www.youtube.com/watch?v=-uppC-OBcss,25:00,Bridgewater Associates Founder Ray Dalio on reforming capitalism.md,24843,NotebookLM YouTube transcript import,
